;city;hotel_name;ind_rating;review_txt
0;Marseille;Sofitel Marseille Vieux-Port;4.0;Etablissement très bien situé, une vue époustouflante, une déco de noel magique dans le lobby. Personnel professionnel et attentionné, chambre jolie mais aurait besoin d'un coup de peps niveau deco, gros plus dans la salle de bain avec des produits Hermès, literie merveilleuse. Le room service est parfait. Espace spa est nickel, petit bémol pour le bassin qui n'était pas chauffé cette fois ci.
1;Marseille;Sofitel Marseille Vieux-Port;5.0;Des équipes toujours très accueillantes, dévouées, toujours disponibles lorsque l'on a besoin d'un service, service qui est d'ailleurs  sans faille. C'est un plaisir de séjourner au Sofitel Marseille, dans un cadre merveilleux.  
2;Marseille;Sofitel Marseille Vieux-Port;5.0;Service attentionné et personnalisé, personnel disponible et aimable, design et élégance, situation unique, petit déjeuner remarquable : tout est fait pour le confort, la détente et le repos : je reviendrai !
3;Marseille;Sofitel Marseille Vieux-Port;5.0;Nous avons séjourné dans la suite Monté Christo en décembre 2019 . D’une part l’accueil réservation a été fabuleux et je me suis sentie fidélisée . L’accueil a l’hôtel magnifique avec des personnes souriantes agréables , la suite fabuleuse et d’une propreté impeccable , nous avons fait appel au room service pour le dîner et petit déjeuner ( sans supplément de livraison à la différence de Paris ) le dîner était frais , très bon , le petit déjeuner copieux ! La vue sur le vieux port ah la la comment dire magique ! Cela fait 2 fois que je vais dans ce sofitel j’y retournerais avec grand plaisir ! Ne changez rien !
4;Marseille;Sofitel Marseille Vieux-Port;4.0;Manque d'information sur le tarif parking, petit déjeuner trop cher choix limité  service voiturier peux efficace je suis allé moi même récupérer  mon véhicule au sous sol cerise sur gâteau impossible d'accéder au véhicule      
5;Marseille;Sofitel Marseille Vieux-Port;5.0;très bel hôtel, très bon accueil, personnel disponible et sens du service. Belle chambre avec vue sur le Vieux Port. Accès au Spa qui est petit mais agréable. Room service efficace et très bon sens du service.
6;Marseille;Sofitel Marseille Vieux-Port;4.0;Un séjour de 48 heures dans un lieu de toute beauté où nous avons été très bien accueillis (accueil, services, renseignements). Un petit-déjeuner royal sis au 7ème étage avec une vue sur tout le port de Marseille ....on a serait encore si nus avions pu rester :). Un petit bémol, la qualité du restaurant La Brasserie nous a déçus, n'est pas à la hauteur de l’établissement. Dommage. Cela ne nous retiendra pas de revenir. Nous trouverons d'autres bonnes tables marseillaises.
7;Marseille;Sofitel Marseille Vieux-Port;5.0;Habitués de cet établissement, nous avons décidé d'y passer la nuit du réveillon et de dîner sur place à la brasserie.Chambre avec terrasse toujours aussi agréable pour la vue et confortable, dîner à la brasserie avec un menu pré-établi rapport qualité/prix très très correct pour un soir du 31, en petit comité avec une ambiance musicale parfaite, juste la bonne mesure, enfin un lieu où l'on peut parler normalement sans avoir à crier. Personnel toujours aussi souriant et pro. Les bémols, au petits déjeuners, quelques soucis avec quelques produits, pas cuits, exemples financiers à la pistache, carrément crus!!!, ou préparés trop à l'avance, financiers framboises, gras, secs un gout de frigidaire....idem pour les bananes cuites, on mettra cela sur le coup du 31 décembre....Par…
8;Marseille;Sofitel Marseille Vieux-Port;5.0;Le meilleur niveau de service rencontré, une équipe avec un grand sens commercial, une équipe professionnelle et efficace, je reviendrai et recommanderai votre établissement avec grand plaisir Un grand merci à Sanaa et Farah pour leur gentillesse
9;Marseille;Sofitel Marseille Vieux-Port;4.0;Accueil remarquable , sejour très agréable, seul point d'amélioration : la literie et plus précisément la couette, très fine, alors qu'habituellement  la couette est moelleuse, épaisse et chaude..!  autre point sensible : le spa
10;Marseille;Sofitel Marseille Vieux-Port;5.0;Deux jours passés dans cet hotel pour le 31 decembre en amoureux. Le sejour a été une reussite. Nous nous sommes senti vraiment privilegiés, l'accueil, la politesse, le service, la discretion, tout était parfait! Les petites attentions du service de couverture, la vue exceptionnelle lors du petit dejeuner ont fait que nous ne voulions plus partir. La salle de sport et le Spa sont trés agreables et permettent de se detendre. Nous reviendrons à chaque passage sur Marseille, mais pour plus longtemps.
11;Marseille;Sofitel Marseille Vieux-Port;5.0;Tout était parfait. Nous avons beaucoup apprécié que pour la soirée du réveillon, nous puissions faire appel au room service avec des plats de fêtes. La chambre était grande, la vue sur le port est très belle Le petit déjeuner était excellent, très varié, dans un très beau cadre l
12;Marseille;Sofitel Marseille Vieux-Port;5.0;Très bel établissement. Le personnel est accueillant, chaleureux et  aux petits soins. Piscine et SPA très bien. Repas en chambre très bien aussi. Brunch extraordinaire avec une superbe vue sur le vieux port. J’adore l’immense baignoire et les produits Hermès. Il y a une literie de rêve, on y dort tellement bien, qu’on ne voudrait plus sortir du lit. Si je peux me permettre, un petit rafraîchissement des chambres serait le bienvenue. (Tapisserie et moquette abîmées) Nous venons chaque fois avec plaisir. Je dois admettre que cette année nous avons voulu changer un peu et tester l’Intercontinental... quelle déception!! 
13;Marseille;Sofitel Marseille Vieux-Port;5.0;Nouveau séjour au sein du Sofitel Vieux Port pour la troisième année consécutive à la même période. Toujours le même plaisir à retrouver les lieux, la vue, la localisation, l'accessibilité et le niveau de services de toute l'équipe. Une belle escale très bien située. Bref, encore un excellent séjour passé en votre compagnie. Merci.
14;Marseille;Sofitel Marseille Vieux-Port;1.0;On nous a vendu l’accès au spa dans un spa TROP complet... Spa trop petit pour recevoir les clients de l’hôtel et des clients extérieurs. 50€/pers pour 2h sans espace vraiment de détente, ça fait vraiment cher à 2. 
15;Marseille;Sofitel Marseille Vieux-Port;5.0;accueil formidable, services top, chambre super propre, merci pour l'ensemble des prestations, nous recommanderons votre établissement et surtout nous espérons revenir avec d'autres membres de notre famille 
16;Marseille;Sofitel Marseille Vieux-Port;5.0;Cet hôtel est remarquablement situé au centre de Marseille directement sur le port . Le panorama depuis le restaurant et depuis certaines chambres est vraiment magnifique . De plus, le grand confort des chambres, l'excellence et l'amabilité du personnel, la qualité de la restauration, ainsi que le très agréable SPA en font un lieu de séjour idéal. 
17;Marseille;Sofitel Marseille Vieux-Port;5.0;Hôtel très agréable, formidablement placé, personnel très pro. Excellent rapport qualité-prix. Recommandé cet établissement à de multiples points de vue. Reviendrai à coup sûr pour un prochain séjour ici. 
18;Marseille;Sofitel Marseille Vieux-Port;5.0;J'ai beaucoup apprécié la qualité de l'accueil ainsi que la gentillesse du personnel, on y reviendra pour un autre séjour avec mon épouse. L'emplacement de l'hôtel est exceptionnel à la toute proximité du vieux port et des plages
19;Marseille;Sofitel Marseille Vieux-Port;4.0;Très satisfaite des attentions qui vous sont prodiguées.et de la disponibilité du personnel. Une mention pour le restaurant Les 3 Forts et ses plats signature. Que dire de plus,la vue est magnifique depuis le Bar.
20;Marseille;Sofitel Marseille Vieux-Port;4.0;Un jolly week end au sofitel. L'accueil best professional et agreeable. La vie du bar best a coupe le souffle. Notre chamber eat spacious aver tous les equipements necessaires. Rien a redire. Un hotel 4 etoiles dans les normes. Mention spéciale pour la gentillesse de la réceptionniste. Merci encore pour votre patience
21;Marseille;Sofitel Marseille Vieux-Port;5.0;Tres bon hotel, bien situé, la vue est splendide. Tout était parfait.  Le restaurant gastronomique est excellent et la vue superbe  Le petit déjeuner est un peu moins bien qu'à l'hotel Beauveau mais il est servi au 7 eme étage avec une vue panoramique. 
